 Timestamp,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603
 22/12/2015 5:01:02 PM,2.552926,266.958,2,2,1,265.1884,8.270187,461.1638,2.470253,2,1,1,2,1,1,1,20.79519,2.234635,305.2903,1,2,1,1,2,1,0,225.173,1.668151,301.615,1,2,1,1,2,7.511407,192.1559,260.2858,8.997693,1.678159,1.234021,0.7503761,0.3138071,2,1,259.8532,1.457726,197.4333,0.0001281517,1,1,1
 22/12/2015 5:01:03 PM,2.596163,267.0758,2,2,1,265.1884,8.270187,461.1638,2.470253,2,1,1,2,1,1,1,20.79519,2.234635,305.3704,1,2,1,1,2,1,0,225.2243,1.668151,301.4612,1,2,1,1,2,7.511407,192.3353,260.2858,8.997693,1.677006,1.234021,0.7508882,0.3138071,2,1,259.8372,1.457726,197.4333,0.0001281517,1,1,1
 22/12/2015 5:01:04 PM,2.625949,267.3505,2,2,1,265.1884,8.268906,461.0613,2.470253,2,1,1,2,1,1,1,20.79519,2.234635,305.4105,1,2,1,1,2,1,0,225.2499,1.671739,301.4612,1,2,1,1,2,7.511407,192.3353,260.2858,8.997693,1.676621,1.234021,0.7508882,0.3138071,2,1,259.8052,1.457726,197.4333,0.0001281517,1,1,1
 22/12/2015 5:01:05 PM,2.654133,267.5468,2,2,1,265.1884,8.268906,460.8306,2.470253,2,1,1,2,1,1,1,20.79519,2.234635,305.6909,1,2,1,1,2,1,0,225.5063,1.672636,301.615,1,2,1,1,2,7.511407,192.566,260.2858,8.997693,1.676621,1.23274,0.7508882,0.3138071,2,1,259.7251,1.457726,197.4333,0.0001281517,1,1,1
 22/12/2015 5:01:06 PM,2.668866,267.9001,2,2,1,265.1884,8.268906,460.8306,2.469996,2,1,1,2,1,1,1,20.86241,2.234635,305.6909,1,2,1,1,2,1,0,225.6857,1.668792,301.9995,1,2,1,1,2,7.511407,192.7198,260.2858,8.997693,1.676621,1.223902,0.7508882,0.3138071,2,1,259.7251,1.457726,197.4333,0.0001281517,1,1,1
 22/12/2015 5:01:07 PM,2.665343,268.3711,2,2,1,265.1884,8.268906,460.8306,2.469996,2,1,1,2,1,1,1,20.90403,2.233354,306.0513,1,2,1,1,2,1,0,225.6857,1.666101,302.3071,1,2,1,1,2,7.511407,192.7198,260.2858,8.997693,1.676621,1.218394,0.7508882,0.3138071,2,1,259.7251,1.457726,197.2892,0.0001281517,1,1,1
 22/12/2015 5:01:08 PM,2.637158,268.1748,2,2,1,265.1884,8.268906,460.8306,2.469996,2,1,1,2,1,1,1,20.91043,2.233354,305.771,1,2,1,1,2,1,0,225.6857,1.666101,302.4609,1,2,1,1,2,7.511407,193.0018,260.2858,8.997693,1.676621,1.213526,0.7508882,0.3138071,2,1,259.5648,1.457726,197.2571,0.0003844552,1,1,1
 22/12/2015 5:01:09 PM,2.61602,267.7823,2,2,1,265.1884,8.268906,460.8306,2.471919,2,1,1,2,1,1,1,20.91043,2.233354,305.2903,1,2,1,1,2,1,0,225.6857,1.666101,303.0377,1,2,1,1,2,7.511407,193.1812,260.2858,8.997693,1.674955,1.227872,0.7508882,0.3138071,2,1,259.5648,1.457726,197.177,0.0003844552,1,1,1
 22/12/2015 5:01:10 PM,2.61602,267.272,2,2,1,265.3486,8.268906,460.8306,2.471919,2,1,1,2,1,1,1,20.8304,2.233354,305.3704,1,2,1,1,2,1,0,225.6857,1.66751,303.0377,1,2,1,1,2,7.511407,193.1812,260.2858,8.997693,1.674827,1.241066,0.7508882,0.3138071,2,1,259.4687,1.457726,197.1289,0.0003844552,1,1,1
 22/12/2015 5:01:11 PM,2.606732,266.7225,2,2,1,265.4448,8.268906,460.5999,2.471919,2,1,1,2,1,1,1,20.8304,2.233354,305.1702,1,2,1,1,2,1,0,225.6857,1.66751,303.3838,1,2,1,1,2,7.511407,193.335,260.2858,8.997693,1.674827,1.243756,0.7508882,0.3137431,2,1,259.2284,1.457726,197.0488,0.0003844552,1,1,1
 22/12/2015 5:01:12 PM,2.594882,266.3692,2,2,1,265.4448,8.268906,460.5486,2.471919,2,1,1,2,1,1,1,20.8304,2.233097,304.8898,1,2,1,1,2,1,0,225.8908,1.663409,303.4222,1,2,1,1,2,7.511407,193.4888,260.2858,8.997693,1.674827,1.243756,0.7508882,0.3137431,2,1,259.2124,1.457726,197.0488,0.0001281517,1,1,1
 22/12/2015 5:01:13 PM,2.574704,266.0945,2,2,1,265.4448,8.268906,460.4204,2.471919,2,1,1,2,1,1,1,20.8304,2.232713,304.8497,1,2,1,1,2,1,0,225.8908,1.661103,303.7298,1,2,1,1,2,7.51365,193.6939,260.2858,8.997693,1.674827,1.234149,0.7508882,0.3135509,2,1,259.2124,1.457726,197.0488,0.00006407587,1,1,1
 22/12/2015 5:01:14 PM,2.561573,265.7019,2,2,1,265.4448,8.268906,460.4204,2.471919,2,1,1,2,1,1,1,20.8304,2.232713,305.0099,1,2,1,1,2,1,0,226.1471,1.664691,303.9221,1,2,1,1,2,7.514291,193.8734,260.2858,8.997693,1.673673,1.22672,0.7508882,0.3135509,2,1,259.4046,1.457726,197.0488,0.00006407587,1,1,1
 22/12/2015 5:01:15 PM,2.54652,265.5056,2,2,1,265.4448,8.268906,460.4204,2.46974,2,1,1,2,1,1,1,20.8304,2.232713,305.0901,1,2,1,1,2,1,0,226.1471,1.665332,303.7682,1,2,1,1,2,7.514291,193.899,260.2858,8.997693,1.673673,1.224542,0.7508882,0.3135509,2,1,259.4046,1.457726,196.9847,0.00006407587,1,1,1
 22/12/2015 5:01:16 PM,2.530827,265.5842,2,2,1,265.2845,8.268906,460.4204,2.468715,2,1,1,2,1,1,1,20.85281,2.232713,304.8497,1,2,1,1,2,1,0,226.1471,1.665332,303.7682,1,2,1,1,2,7.514291,193.899,260.2858,8.997693,1.673673,1.216729,0.7508882,0.3135509,2,1,259.4046,1.457726,196.9847,0.00006407587,1,1,1
 22/12/2015 5:01:17 PM,2.514813,265.9374,2,2,1,265.1884,8.268906,460.2922,2.470637,2,1,1,2,1,1,1,20.88482,2.232072,304.9699,1,2,1,1,2,1,0,226.1471,1.665332,303.8067,1,2,1,1,2,7.514291,194.0784,260.2858,8.997693,1.677006,1.214551,0.7508882,0.3135509,2,1,259.4046,1.457726,196.9847,0.00006407587,1,1,1
 22/12/2015 5:01:18 PM,2.497198,266.0159,2,2,1,265.1884,8.268906,460.0103,2.470637,2,1,1,2,1,1,1,20.88482,2.232072,304.7696,1,2,1,1,2,1,0,226.2753,1.665332,303.3453,1,2,1,1,2,7.514291,194.4886,260.2858,9.266854,1.678031,1.206097,0.7508882,0.3135509,2,1,259.2444,1.457726,196.9687,0.00006407587,1,1,1
 22/12/2015 5:01:19 PM,2.480863,266.5262,2,2,1,265.1884,8.265381,460.0103,2.470637,2,1,1,2,1,1,1,20.87522,2.234763,304.2489,1,2,1,1,2,1,0,226.4804,1.665332,302.8839,1,2,1,1,2,7.514291,194.4886,260.2858,9.266854,1.678031,1.19649,0.7508882,0.3135509,2,1,259.2444,1.457726,196.9046,0.00006407587,1,1,1
 22/12/2015 5:01:20 PM,2.466771,266.8795,2,2,1,265.1884,8.265381,460.0103,2.470637,2,1,1,2,1,1,1,20.87522,2.235147,304.3691,1,2,1,1,2,1,0,226.4804,1.667895,302.6532,1,2,1,1,2,7.514291,194.4886,260.2858,9.266854,1.675981,1.193416,0.7508882,0.3135509,2,1,259.2444,1.457726,196.9046,0.00006407587,1,1,1
 22/12/2015 5:01:21 PM,2.452359,266.487,2,2,1,265.1884,8.265381,460.0103,2.470637,2,1,1,2,1,1,1,20.97445,2.235147,304.2489,1,2,1,1,2,1,0,226.4804,1.667895,301.9995,1,2,1,1,2,7.514291,194.4886,260.2858,9.266854,1.672776,1.185731,0.7508882,0.3135509,2,1,259.1162,1.457726,196.9046,0.00006407587,1,1,1
 22/12/2015 5:01:22 PM,2.438587,266.487,2,2,1,265.1884,8.265381,460.0103,2.470253,2,1,1,2,1,1,1,20.98086,2.235147,304.1688,1,2,1,1,2,1,0,226.6086,1.667254,301.8072,1,2,1,1,2,7.514291,194.8475,260.2858,9.1515,1.672776,1.177277,0.7508882,0.3135509,2,1,258.972,1.457726,196.7124,0.00006407587,1,1,1
 22/12/2015 5:01:23 PM,2.432181,266.3692,2,2,1,265.1884,8.265381,460.0103,2.470253,2,1,1,2,1,1,1,20.94884,2.234122,304.0486,1,2,1,1,2,1,0,226.788,1.665588,301.4227,1,2,1,1,2,7.514291,194.8987,260.2858,8.882338,1.672776,1.191111,0.7508882,0.3135509,2,1,258.972,1.457726,196.7124,0.00006407587,1,1,1
 22/12/2015 5:01:24 PM,2.432181,266.2122,2,2,1,265.1884,8.265381,460.0103,2.470253,2,1,1,2,1,1,1,20.94244,2.234122,304.0887,1,2,1,1,2,1,0,226.8905,1.665588,301.4227,1,2,1,1,2,7.514291,194.8987,260.2858,8.882338,1.672776,1.201998,0.7508882,0.3151523,2,1,258.972,1.457726,196.7124,0.00006407587,1,1,1
 22/12/2015 5:01:25 PM,2.452359,265.8982,2,2,1,265.2525,8.265381,459.7539,2.470253,2,1,1,2,1,1,1,20.94244,2.234122,304.1688,1,2,1,1,2,1,0,226.8905,1.665844,301.2689,1,2,1,1,2,7.514291,194.8987,260.2858,9.189951,1.672776,1.211349,0.7508882,0.3154725,2,1,258.8919,1.457726,196.6483,0.00006407587,1,1,1
 22/12/2015 5:01:26 PM,2.497518,265.8197,2,2,1,265.5409,8.266342,459.7026,2.471534,2,1,1,2,1,1,1,20.98406,2.235403,303.8884,1,2,1,1,2,1,0,226.8905,1.668407,301.3458,1,2,1,1,2,7.514291,194.8987,260.2858,9.189951,1.670854,1.213014,0.7508882,0.315985,2,1,258.7477,1.457726,196.5041,0.00006407587,1,1,1
 22/12/2015 5:01:27 PM,2.535631,265.7804,2,2,1,265.5409,8.266342,459.7026,2.471534,2,1,1,2,1,1,1,20.98406,2.235403,303.8484,1,2,1,1,2,1,0,226.8905,1.668407,301.8841,1,2,1,1,2,7.514291,195.3602,260.2858,9.189951,1.670854,1.213783,0.7508882,0.315985,2,1,258.7477,1.457726,196.5041,0.00006407587,1,1,1
 22/12/2015 5:01:28 PM,2.582391,265.3094,2,2,1,265.4448,8.266342,459.7026,2.471534,2,1,1,2,1,1,1,20.88482,2.234763,304.0887,1,2,1,1,2,1,0,226.8905,1.666485,302.9608,1,2,1,1,2,7.514291,195.4371,260.2858,9.189951,1.670854,1.211861,0.7508882,0.315985,2,1,258.7477,1.457726,196.5041,0.0001281517,1,1,1
 22/12/2015 5:01:29 PM,2.608334,265.2309,2,2,1,265.2205,8.266342,459.7026,2.471534,2,1,1,2,1,1,1,20.84641,2.234378,304.2089,1,2,1,1,2,1,0,227.1212,1.665588,303.576,1,2,1,1,2,7.514291,195.4371,260.2858,9.189951,1.671751,1.204048,0.7508882,0.315985,2,1,258.7477,1.457726,196.5041,0.0002563035,1,1,1
 22/12/2015 5:01:30 PM,2.608334,265.2309,2,2,1,265.2205,8.266342,459.7026,2.471534,2,1,1,2,1,1,1,20.84641,2.234378,304.2089,1,2,1,1,2,1,0,227.1212,1.665588,303.576,1,2,1,1,2,7.514291,195.4371,260.2858,9.189951,1.671751,1.204048,0.7508882,0.315985,2,1,258.7477,1.457726,196.5041,0.0002563035,1,1,1
 22/12/2015 5:01:31 PM,2.634917,265.3094,2,2,1,265.2205,8.266342,459.7026,2.471534,2,1,1,2,1,1,1,20.79519,2.234378,304.3691,1,2,1,1,2,1,0,227.1725,1.665588,304.5757,1,2,1,1,2,7.515253,195.4371,260.2858,9.189951,1.674699,1.190214,0.7508882,0.315985,2,1,258.7477,1.457726,196.5041,0.0003203793,1,1,1
 22/12/2015 5:01:32 PM,2.646767,265.3486,2,2,1,265.2205,8.266342,459.3694,2.471534,2,1,1,2,1,1,1,20.72796,2.234378,304.289,1,2,1,1,2,1,0,227.352,1.669048,304.7296,1,2,1,1,2,7.515253,195.8985,260.2858,9.189951,1.674699,1.186371,0.7508882,0.3155366,2,1,258.924,1.457726,196.5041,0.0003203793,1,1,1
 22/12/2015 5:01:33 PM,2.652532,265.1916,2,2,1,265.2205,8.266342,459.3694,2.471534,2,1,1,2,1,1,1,20.72796,2.234378,304.6494,1,2,1,1,2,1,0,227.352,1.669945,304.9603,1,2,1,1,2,7.515253,195.8985,260.2858,9.189951,1.674699,1.193032,0.7508882,0.3136149,2,1,259.0522,1.457726,196.8566,0.0003203793,1,1,1
 22/12/2015 5:01:34 PM,2.652532,265.5056,2,2,1,265.2205,8.266342,459.3694,2.471534,2,1,1,2,1,1,1,20.72796,2.234378,305.05,1,2,1,1,2,1,0,227.4032,1.667126,305.3832,1,2,1,1,2,7.515253,195.8985,260.2858,9.189951,1.675981,1.20789,0.7508882,0.3136149,2,1,259.2444,1.457726,196.8566,0.0003203793,1,1,1
 22/12/2015 5:01:35 PM,2.62723,265.4272,2,2,1,265.2205,8.266342,459.3694,2.471534,2,1,1,2,1,1,1,20.75997,2.235275,305.05,1,2,1,1,2,1,0,227.4032,1.664947,305.3063,1,2,1,1,2,7.518457,196.0523,260.2858,9.189951,1.676878,1.22672,0.7508882,0.3136149,2,1,259.2444,1.457726,196.9046,0.0003203793,1,1,1
 22/12/2015 5:01:36 PM,2.620504,265.7412,2,2,1,265.2205,8.266342,459.3694,2.471534,2,1,1,2,1,1,1,20.76637,2.236428,304.9699,1,2,1,1,2,1,0,227.4032,1.664947,305.4601,1,2,1,1,2,7.518457,196.0523,260.5742,9.189951,1.676878,1.235558,0.7508882,0.3136149,2,1,259.2444,1.457726,196.9046,0.0003203793,1,1,1
 22/12/2015 5:01:37 PM,2.613778,265.8197,2,2,1,265.2205,8.266342,459.3694,2.471534,2,1,1,2,1,1,1,20.76637,2.236428,305.2903,1,2,1,1,2,1,0,227.6339,1.668151,305.3063,1,2,1,1,2,7.518457,196.3086,260.6063,9.189951,1.676878,1.240425,0.7508882,0.3136149,2,1,259.0361,1.457726,196.9046,0.0003203793,1,1,1
 22/12/2015 5:01:38 PM,2.608013,266.33,2,2,1,265.2205,8.266342,459.1643,2.471534,2,1,1,2,1,1,1,20.78878,2.236428,305.6508,1,2,1,1,2,1,0,227.8134,1.668664,304.9603,1,2,1,1,2,7.518457,196.4368,260.6063,9.189951,1.676878,1.248111,0.7508882,0.312526,2,1,258.7638,1.457726,196.6643,0.0003203793,1,1,1
 22/12/2015 5:01:39 PM,2.588797,266.1729,2,2,1,265.2205,8.266342,459.0361,2.471534,2,1,1,2,1,1,1,20.8208,2.236428,306.0113,1,2,1,1,2,1,0,227.8134,1.668664,304.8065,1,2,1,1,2,7.518457,196.4368,260.6063,9.189951,1.673802,1.235302,0.7508882,0.312526,2,1,258.7638,1.457726,196.4721,0.0003203793,1,1,1
 22/12/2015 5:01:40 PM,2.572463,265.9767,2,2,1,265.2205,8.266342,459.0361,2.471534,2,1,1,2,1,1,1,20.85281,2.235019,306.3718,1,2,1,1,2,1,0,227.8134,1.666101,304.9218,1,2,1,1,2,7.518457,196.4368,260.6063,9.189951,1.673673,1.233508,0.7508882,0.3134868,2,1,258.7638,1.457726,196.4721,0.0003203793,1,1,1
 22/12/2015 5:01:41 PM,2.553886,265.8197,2,2,1,265.2205,8.266342,459.0361,2.471534,2,1,1,2,1,1,1,20.89122,2.235019,306.2115,1,2,1,1,2,1,0,227.8134,1.666101,304.6911,1,2,1,1,2,7.518457,196.6675,260.6063,9.189951,1.672392,1.225951,0.7508882,0.3139352,2,1,258.7638,1.457726,196.4721,0.0003203793,1,1,1
 22/12/2015 5:01:42 PM,2.535951,265.0346,2,2,1,265.3807,8.266342,459.0361,2.471534,2,1,1,2,1,1,1,20.90723,2.235019,305.811,1,2,1,1,2,1,0,227.8134,1.666229,304.345,1,2,1,1,2,7.518457,196.9239,260.6063,9.266854,1.672392,1.223774,0.7508882,0.3139352,2,1,258.7638,1.457726,196.4721,0.0003203793,1,1,1
 22/12/2015 5:01:43 PM,2.518336,264.7991,2,2,1,265.3807,8.266342,458.8823,2.471534,2,1,1,2,1,1,1,20.90723,2.235019,305.771,1,2,1,1,2,1,0,228.1979,1.668664,304.1912,1,2,1,1,2,7.518457,196.9239,260.6063,9.266854,1.672392,1.223517,0.7508882,0.3139352,2,1,258.7638,1.457726,196.4721,0.0003203793,1,1,1
 22/12/2015 5:01:44 PM,2.505845,264.4066,2,2,1,265.3807,8.266342,458.8823,2.471534,2,1,1,2,1,1,1,20.90723,2.232713,305.811,1,2,1,1,2,1,0,228.1979,1.668664,304.1912,1,2,1,1,2,7.518457,196.9239,260.6063,9.266854,1.674058,1.227104,0.749736,0.3139352,2,1,258.7638,1.457726,196.5361,0.0003203793,1,1,1
 22/12/2015 5:01:45 PM,2.490792,264.014,2,2,1,265.3807,8.266342,458.6516,2.471534,2,1,1,2,1,1,1,20.79839,2.232713,306.4519,1,2,1,1,2,1,0,228.1979,1.666485,304.4219,1,2,1,1,2,7.518457,197.3084,260.6063,9.266854,1.674955,1.234661,0.749736,0.3139352,2,1,258.7638,1.457726,196.5361,0.0003203793,1,1,1
 22/12/2015 5:01:46 PM,2.478301,263.857,2,2,1,265.3807,8.266342,458.6516,2.469996,2,1,1,2,1,1,1,20.79839,2.234122,307.0527,1,2,1,1,2,1,0,228.1979,1.666485,304.4988,1,2,1,1,2,7.518457,197.3084,260.6063,9.266854,1.676365,1.243115,0.749736,0.3139352,2,1,258.972,1.457726,196.7444,0.0003203793,1,1,1
 22/12/2015 5:01:47 PM,2.46517,263.4645,2,2,1,265.3807,8.266342,458.6516,2.469996,2,1,1,2,1,1,1,20.79839,2.23566,307.4132,1,2,1,1,2,1,0,228.1979,1.666485,304.345,1,2,1,1,2,7.518457,197.3084,260.6063,9.266854,1.677262,1.238888,0.7506322,0.3139352,2,1,258.9881,1.457726,196.7444,0.0003203793,1,1,1
 22/12/2015 5:01:48 PM,2.449156,262.8757,2,2,1,265.3807,8.266342,458.6516,2.469996,2,1,1,2,1,1,1,20.824,2.23566,307.3731,1,2,1,1,2,1,0,228.1979,1.666485,304.1143,1,2,1,1,2,7.518457,197.5391,260.6063,9.266854,1.677262,1.233765,0.7506322,0.3132947,2,1,258.9881,1.457726,196.7444,0.0003203793,1,1,1
 22/12/2015 5:01:49 PM,2.436345,263.0327,2,2,1,265.3807,8.266342,458.3697,2.469996,2,1,1,2,1,1,1,20.824,2.23566,307.6535,1,2,1,1,2,1,0,228.4542,1.666485,303.7682,1,2,1,1,2,7.518457,197.5391,260.6063,9.266854,1.677262,1.233508,0.7515284,0.3132947,2,1,258.9881,1.457726,196.7444,0.0003203793,1,1,1
 22/12/2015 5:01:50 PM,2.436345,263.5823,2,2,1,265.3807,8.266342,458.3697,2.471791,2,1,1,2,1,1,1,20.85921,2.234507,308.014,1,2,1,1,2,1,0,228.5055,1.666485,303.7298,1,2,1,1,2,7.518457,197.7442,260.6063,9.266854,1.677262,1.215832,0.7515284,0.3132947,2,1,258.9881,1.457726,196.7444,0.0003203793,1,1,1
 22/12/2015 5:01:51 PM,2.436345,263.9355,2,2,1,265.3807,8.266342,458.3697,2.471791,2,1,1,2,1,1,1,20.85921,2.234507,307.9739,1,2,1,1,2,1,0,228.5055,1.666485,303.999,1,2,1,1,2,7.519418,197.7442,260.6063,9.266854,1.675596,1.204816,0.7515284,0.3138071,2,1,258.9881,1.457726,196.7444,0.0003203793,1,1,1
 22/12/2015 5:01:52 PM,2.475098,264.1318,2,2,1,265.3807,8.268585,458.3697,2.471791,2,1,1,2,1,1,1,20.85921,2.234507,307.253,1,2,1,1,2,1,0,228.5055,1.669176,304.1912,1,2,1,1,2,7.522623,197.8211,260.6063,9.266854,1.675596,1.203023,0.7510163,0.3138071,2,1,258.9881,1.457726,196.7444,0.0003203793,1,1,1
 22/12/2015 5:01:53 PM,2.525062,264.9169,2,2,1,265.3807,8.268585,458.3697,2.471791,2,1,1,2,1,1,1,20.85921,2.235019,307.0527,1,2,1,1,2,1,0,228.5055,1.669176,304.345,1,2,1,1,2,7.522623,198.0774,260.5742,9.266854,1.675596,1.193929,0.7502481,0.3138071,2,1,258.9881,1.457726,196.7124,0.0003203793,1,1,1
 22/12/2015 5:01:54 PM,2.560292,265.3094,2,2,1,265.3807,8.268585,458.1133,2.471791,2,1,1,2,1,1,1,20.85921,2.235019,306.8124,1,2,1,1,2,1,0,228.5055,1.669176,304.6142,1,2,1,1,2,7.522623,198.1031,260.414,9.266854,1.675596,1.193929,0.7502481,0.3138071,2,1,258.956,1.457726,196.5522,0.0003203793,1,1,1
 22/12/2015 5:01:55 PM,2.605131,265.6234,2,2,1,265.3807,8.268585,458.1133,2.471791,2,1,1,2,1,1,1,20.85921,2.235019,306.3718,1,2,1,1,2,1,0,228.6337,1.667126,305.4601,1,2,1,1,2,7.522623,198.1031,260.2858,9.266854,1.675083,1.201614,0.7502481,0.3138071,2,1,258.7638,1.457726,196.5522,0.0003203793,1,1,1
 22/12/2015 5:01:56 PM,2.651571,266.4085,2,2,1,265.3807,8.268585,458.1133,2.471791,2,1,1,2,1,1,1,20.85921,2.235019,306.2917,1,2,1,1,2,1,0,228.685,1.66687,306.0754,1,2,1,1,2,7.522623,198.1031,260.2858,9.266854,1.673802,1.213654,0.7502481,0.3138071,2,1,258.6356,1.457726,196.5522,0.0003203793,1,1,1
 22/12/2015 5:01:57 PM,2.681357,267.115,2,2,1,265.3807,8.268585,458.1133,2.471791,2,1,1,2,1,1,1,20.85921,2.235019,306.4519,1,2,1,1,2,1,0,228.685,1.66687,306.1523,1,2,1,1,2,7.522623,198.1031,260.2858,9.266854,1.673802,1.216344,0.7512723,0.3138071,2,1,258.6356,1.457726,196.5522,0.0003203793,1,1,1
 22/12/2015 5:01:58 PM,2.691285,267.3113,2,2,1,265.3807,8.268585,457.8313,2.46974,2,1,1,2,1,1,1,20.824,2.233482,306.6121,1,2,1,1,2,1,0,228.685,1.667254,306.4599,1,2,1,1,2,7.522623,198.3081,260.2858,9.266854,1.673802,1.224798,0.7514004,0.3138071,2,1,258.6356,1.457726,196.5361,0.0003203793,1,1,1
 22/12/2015 5:01:59 PM,2.686161,267.4683,2,2,1,265.3807,8.268585,457.8313,2.46974,2,1,1,2,1,1,1,20.824,2.232457,307.0927,1,2,1,1,2,1,0,228.685,1.667254,306.1907,1,2,1,1,2,7.522623,198.4363,260.446,9.266854,1.673802,1.233124,0.7514004,0.3138071,2,1,258.6356,1.457726,196.4881,0.0003203793,1,1,1
 22/12/2015 5:02:00 PM,2.640041,267.7038,2,2,1,265.3807,8.268585,457.8313,2.46974,2,1,1,2,1,1,1,20.85601,2.231304,307.0126,1,2,1,1,2,1,0,228.685,1.665972,306.1907,1,2,1,1,2,7.522623,198.4363,260.446,9.420661,1.675981,1.233765,0.7514004,0.3138071,2,1,258.6356,1.457726,196.4881,0.0003203793,1,1,1
 22/12/2015 5:02:01 PM,2.628831,268.0571,2,2,1,265.3807,8.268585,457.8313,2.46974,2,1,1,2,1,1,1,20.87201,2.231304,307.253,1,2,1,1,2,1,0,228.685,1.664178,306.1138,1,2,1,1,2,7.522623,198.4363,260.446,9.420661,1.675981,1.233765,0.749736,0.3138071,2,1,258.6356,1.457726,196.4881,0.0003203793,1,1,1
 22/12/2015 5:02:02 PM,2.614739,267.7823,2,2,1,265.3807,8.268585,457.6006,2.468971,2,1,1,2,1,1,1,20.87201,2.231304,307.5734,1,2,1,1,2,1,0,228.685,1.664178,306.3445,1,2,1,1,2,7.522623,198.4363,260.446,9.420661,1.675981,1.233765,0.7488397,0.3138071,2,1,258.6837,1.457726,196.4881,0.0003203793,1,1,1
 22/12/2015 5:02:03 PM,2.609294,267.6646,2,2,1,265.3807,8.268585,457.4724,2.468971,2,1,1,2,1,1,1,20.87201,2.231304,307.6935,1,2,1,1,2,1,0,228.685,1.664947,306.6521,1,2,1,1,2,7.522623,198.4363,260.446,9.420661,1.675981,1.233765,0.7487117,0.3138071,2,1,258.7318,1.457726,196.4881,0.0003203793,1,1,1
 22/12/2015 5:02:04 PM,2.590718,267.7038,2,2,1,265.3807,8.268585,457.4724,2.468971,2,1,1,2,1,1,1,20.92644,2.231304,307.4532,1,2,1,1,2,1,0,228.9669,1.665204,306.8828,1,2,1,1,2,7.522623,198.4363,260.6383,9.420661,1.675981,1.226976,0.7487117,0.3138071,2,1,258.7318,1.457726,196.5842,0.0003203793,1,1,1
 22/12/2015 5:02:05 PM,2.575665,267.5468,2,2,1,265.3807,8.268585,457.4724,2.468971,2,1,1,2,1,1,1,20.92644,2.233225,307.7737,1,2,1,1,2,1,0,228.9669,1.662897,306.9213,1,2,1,1,2,7.522623,198.6926,260.6383,9.420661,1.673802,1.230434,0.7487117,0.3138071,2,1,258.7318,1.457726,196.5842,0.0003203793,1,1,1
 22/12/2015 5:02:06 PM,2.55805,267.7038,2,2,1,265.3807,8.268585,457.4724,2.469996,2,1,1,2,1,1,1,20.92644,2.233225,308.2142,1,2,1,1,2,1,0,228.9669,1.661615,307.0751,1,2,1,1,2,7.522623,198.6926,260.6383,9.420661,1.673802,1.229153,0.7487117,0.3138071,2,1,258.7318,1.457726,196.5361,0.0003203793,1,1,1
 22/12/2015 5:02:07 PM,2.544919,267.5468,2,2,1,265.3807,8.268585,457.4724,2.469996,2,1,1,2,1,1,1,20.92644,2.233225,308.6548,1,2,1,1,2,1,0,228.9669,1.661615,307.2289,1,2,1,1,2,7.522623,198.7695,260.6383,9.420661,1.673802,1.213783,0.7487117,0.3138071,2,1,258.7157,1.457726,196.4721,0.0003203793,1,1,1
 22/12/2015 5:02:08 PM,2.524741,267.7431,2,2,1,265.3807,8.268585,457.3699,2.469996,2,1,1,2,1,1,1,20.91043,2.233225,309.2156,1,2,1,1,2,1,0,228.9669,1.664819,307.1136,1,2,1,1,2,7.522623,199.1541,260.6383,9.420661,1.673802,1.224542,0.7487117,0.3138071,2,1,258.6837,1.457726,196.456,0.0003203793,1,1,1
 22/12/2015 5:02:09 PM,2.513852,267.9001,2,2,1,265.3807,8.268585,457.2161,2.469996,2,1,1,2,1,1,1,20.91043,2.233225,309.5761,1,2,1,1,2,1,0,229.0438,1.664819,307.8057,1,2,1,1,2,7.522623,199.1541,260.6383,9.420661,1.673802,1.227744,0.7487117,0.3138071,2,1,258.6516,1.457726,196.456,0.0003203793,1,1,1
 22/12/2015 5:02:10 PM,2.495276,267.9001,2,2,1,265.3807,8.268585,457.1136,2.469868,2,1,1,2,1,1,1,20.91043,2.233225,309.2957,1,2,1,1,2,1,0,229.2233,1.66546,308.1133,1,2,1,1,2,7.522623,199.1541,260.6383,9.420661,1.675724,1.234277,0.7487117,0.3138071,2,1,258.6516,1.457726,196.456,0.0003203793,1,1,1
 22/12/2015 5:02:11 PM,2.480863,268.1748,2,2,1,265.3807,8.268585,457.1136,2.469612,2,1,1,2,1,1,1,20.92644,2.233994,309.4159,1,2,1,1,2,1,0,229.2233,1.66546,308.8054,1,2,1,1,2,7.522623,199.5129,260.5422,9.420661,1.675724,1.234277,0.7487117,0.3138071,2,1,258.6516,1.457726,196.456,0.0003203793,1,1,1
 22/12/2015 5:02:12 PM,2.46517,268.6851,2,2,1,265.3807,8.268585,457.1136,2.469612,2,1,1,2,1,1,1,20.92644,2.235275,309.0954,1,2,1,1,2,1,0,229.2233,1.667382,309.3438,1,2,1,1,2,7.522623,199.718,260.5422,9.420661,1.675724,1.225055,0.7487117,0.3138071,2,1,258.6516,1.457726,196.5361,0.0003203793,1,1,1
